url,change,changeDescription,multipleCompulsory,department,id,grade,class,name,credit,yearSemester,compulsory,restrict,select,selected,remaining,teacher,room,classTime,description,tags,english
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=3&CrsDat=GEPE103&Crsname=運動與健康：初級游泳,,,False,運動健康(必),GEPE103,1,不分班,"運動與健康：初級游泳
SPORT & HEALTH: BASIC SWIMMING",1,期,True,50,6,0,50,林宗正,"二2,3,4(游泳池) 三2,3,4(游泳池)","['', '234', '234', '', '', '', '']","《體育類》
★上課日期：7/9(二)~8/14(三)共6週。",[],False
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=3&CrsDat=GEPE203&Crsname=運動與健康：初級潛水,,,False,運動健康(必),GEPE203,2,不分班,"運動與健康：初級潛水
SPORT & HEALTH: BASIC DIVING",1,期,True,50,5,0,50,林宗正,"二6,7,8(游泳池) 三6,7,8(游泳池)","['', '678', '678', '', '', '', '']","《體育類》
★上課日期：7/9(二)~8/14(三)共6週，人數超過時，依繳費時間前35名為準。【本課程採實體授課，不開放準大學生修習】。",[],False
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=3&CrsDat=PHY102&Crsname=普通物理（一）,,,False,普通物理小組,PHY102,0,不分班,"普通物理（一）
GENERAL PHYSICS(I)",3,期,True,50,4,0,50,黃旭明,"二2,3,4(理PH 2006) 三2,3,4(理PH 2006) 四2,3,4(理PH 2006)","['', '234', '234', '234', '', '', '']","《講授類》
★上課日期：7/8(一)~8/16(五)，共計6週。本課程無法抵免英語專班普通物理。本課程開放準大學生修習。",[],False
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=3&CrsDat=PHY105&Crsname=普通物理（二）,,,False,普通物理小組,PHY105,0,不分班,"普通物理（二）
GENERAL PHYSICS (II)",3,期,True,50,6,0,50,陳宗緯,"二2,3,4(理PH 1008) 三2,3,4(理PH 1008) 四2,3,4(理PH 1008)","['', '234', '234', '234', '', '', '']","《講授類》
★上課日期：7/8(一)~8/16(五)，共計6週。本課程無法抵免英語專班普通物理。本課程開放準大學生修習。",[],False
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=3&CrsDat=GESL414&Crsname=服務學習：弱勢偏鄉服務夏令營,,,False,服務學習,GESL414,2,不分班,"服務學習：弱勢偏鄉服務夏令營
SERVICE LEARNING: VOLUNTEER SERVICES SUMMER CAMP",1,期,True,30,12,0,30,葉博弘,,"['', '56789', '56789', '4B56789CD', '234B56789', '', '']","《服務學習類》
1.需參加5/20說明會(18:00/GE1008)及符合條件方能選課，不開放準大學生修習。 2.本校生不收學分費，惟學士班延修生及外校生仍須繳學分費。 3.選上即算學期成績，未於選課期間辦退選又未到課，有未通過成績。 4.8/6-8/7、8/15-8/16於校內進行培訓課程，8/22-8/23於臺東大王國小進行服務。 5.8/22-8/23若因不可抗力因素停辦，則營隊活動順延1週於8/29-8/30辦理。",[],False
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=3&CrsDat=GESL416&Crsname=服務學習：協助霧台原民申請農業文化遺產,,,False,服務學習,GESL416,0,不分班,"服務學習：協助霧台原民申請農業文化遺產
SERVICE LEARNING: ASSISTING  WUTAI INDIGENOUS  IN APPLYING FOR AGRICULTURAL CULTURAL HERITAGE",1,期,True,30,22,0,30,"王宏仁,黃郁晴",,"['234678', '2345678', '1234B56789', '2345678', '234678', '', '']","《服務學習類》
1.需於5/27前報名(詳見西灣學院網站最新消息)及符合條件方能選課，不開放準大學生修習。 2.本校生不收學分費，惟學士班延修生及外校生仍須繳學分費。  3.選上即算學期成績，未於選課期間辦退選又未到課，有未通過成績。  4.6/24~25及6/27~28校內上課，6/26前往屏東霧台原鄉。",[],False
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=3&CrsDat=CHEM105&Crsname=微積分（一）,,,False,化學系,CHEM105,1,不分班,"微積分（一）
CALCULUS(I)",3,期,False,50,18,0,50,張福春,"一2,3,4(理SC 2001) 二2,3,4(理SC 2001) 四2,3,4(理SC 2001)","['234', '234', '', '234', '', '', '']","《講授類》
為符合各系抵免標準，本課程授課內容為理工學院程度，非理、工、海洋學院學生如欲選修請謹慎考量。應數系及英語班學生不可選修。★上課日期：7/8(一)~8/15(四)共計6週。",[],False
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=3&CrsDat=CHEM106&Crsname=微積分（二）,,,False,化學系,CHEM106,1,不分班,"微積分（二）
CALCULUS(II)",3,期,False,50,13,0,50,莊秉樺,"一5,6,7(理SC 2001) 二5,6,7(理SC 2001) 三2,3,4(理SC 2001)","['567', '567', '234', '', '', '', '']","《講授類》
為符合各系抵免標準，本課程授課內容為理工學院程度，非理、工、海洋學院學生如欲選修請謹慎考量。應數系及英語班學生不可選修。★上課日期：7/8(一)~8/14(三)共計6週。",[],False
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=3&CrsDat=EE3501B&Crsname=電磁學（二）,,,False,電機系,EE3501B,2,全英班,"電磁學（二）
ELECTROMAGNETICS (II)",3,期,False,50,11,0,50,王復康,"一2,3,4(工EC 3009) 三2,3,4(工EC 3009) 四2,3,4(工EC 3009)","['234', '', '234', '234', '', '', '']","《講授類》
★上課日期：7/8(一)~8/15(四)，共計6週。【本課程不開放準大學生修習】",[],True
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=112&SEM=3&CrsDat=EE4011&Crsname=電機工程國際研習,,,False,電機系,EE4011,0,不分班,"電機工程國際研習
OVERSEA STUDY ON ELECTRICAL ENGINEERING",2,期,False,50,5,0,50,謝耀慶,"一2,3,4(日本參訪實習) 三2,3,4(日本參訪實習)","['234', '', '234', '', '', '', '']","《演講/參訪》
本課程為日本參訪實習，限參與出國學生修習。【本課程不開放準大學生修習】",[],False
