url,change,changeDescription,multipleCompulsory,department,id,grade,class,name,credit,yearSemester,compulsory,restrict,select,selected,remaining,teacher,room,classTime,description,tags,english
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=2&CrsDat=DFLL241&Crsname=俄文（二）,,,False,外文系,DFLL241,2,不分班,"俄文（二）
RUSSIAN(II)",3,期,False,20,0,0,20,待聘,"五2,3,4(文LA 3016)","['', '', '', '', '234', '', '']",《講授類》,[],True
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=2&CrsDat=DFLL321&Crsname=英國文學：1900以後,,,True,外文系,DFLL321,3,不分班,"英國文學：1900以後
ENGLISH LITERATURE : AFTER 1900",3,期,True,50,0,0,50,賴怡芃,"一5,6,7(文LA 3002)","['567', '', '', '', '', '', '']",《講授類》,['西洋經典文學與文化學程'],False
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=2&CrsDat=DFLL323&Crsname=英美詩歌（二）,,,False,外文系,DFLL323,3,不分班,"英美詩歌（二）
ENGLISH AND AMERICAN POETRY(II)",3,期,False,50,0,0,50,范澤凱,"四2,3,4(文LA 3003)","['', '', '', '234', '', '', '']","《講授類》
 
※英語授課",['西洋經典文學與文化學程'],False
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=2&CrsDat=DFLL324&Crsname=莎劇電影與劇場,,,False,外文系,DFLL324,3,不分班,"莎劇電影與劇場
SHAKESPEARE IN THE CINEMA AND ON STAGE",3,期,False,50,0,0,50,鍾敬堂,"四5,6,7(文LA 2003)","['', '', '', '567', '', '', '']",《講授類》,[],True
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=2&CrsDat=DFLL331&Crsname=英文中譯（二）,,,False,外文系,DFLL331,3,不分班,"英文中譯（二）
TRANSLATING ENGLISH TEXTS INTO CHINESE (II)",3,期,False,18,0,0,18,林毓凱,"二5,6,7(文LA 2003)","['', '567', '', '', '', '', '']",《講授類》,[],True
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=2&CrsDat=DFLL334&Crsname=應用英語與溝通,,,False,外文系,DFLL334,4,不分班,"應用英語與溝通
APPLIED ENGLISH AND COMMUNICATION",3,期,False,50,0,0,50,曾銘裕,"二5,6,7(文LA 2001)","['', '567', '', '', '', '', '']",《講授類》,[],True
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=2&CrsDat=DFLL338&Crsname=語言評量概論,,,False,外文系,DFLL338,3,不分班,"語言評量概論
INTRODUCTION TO LANGUAGE ASSESSMENT",3,期,False,50,0,0,50,施智閔,"五5,6,7(海ME 3006)","['', '', '', '', '567', '', '']",《講授類》,[],False
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=2&CrsDat=DFLL342&Crsname=日文（四）,,,False,外文系,DFLL342,3,不分班,"日文（四）
JAPANESE(IV)",3,期,False,20,0,0,20,森國松江,"二2,3,4(文LA 3013)","['', '234', '', '', '', '', '']",《講授類》,[],False
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=2&CrsDat=DFLL344&Crsname=西班牙文（四）,,,False,外文系,DFLL344,3,不分班,"西班牙文（四）
SPANISH(IV)",3,期,False,20,0,0,20,高長空,"三5,6,7(文LA 3015)","['', '', '567', '', '', '', '']",《講授類》,[],True
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=2&CrsDat=DFLL346&Crsname=法文（四）,,,False,外文系,DFLL346,3,不分班,"法文（四）
FRENCH(IV)",3,期,False,20,0,0,20,王柔惠,"四5,6,7(文LA 3015)","['', '', '', '567', '', '', '']",《講授類》,[],False
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=2&CrsDat=DFLL348&Crsname=德文（四）,,,False,外文系,DFLL348,3,不分班,"德文（四）
GERMAN(IV)",3,期,False,20,0,0,20,陳麗雅,"二2,3,4(文LA 3012)","['', '234', '', '', '', '', '']",《講授類》,[],False
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=2&CrsDat=DFLL402&Crsname=日文三（二）,,,True,外文系,DFLL402,4,不分班,"日文三（二）
JAPANESE III-2",3,期,True,20,0,0,20,森國松江,"一5,6,7(文LA 3013)","['567', '', '', '', '', '', '']",《講授類》,['日本研究學程'],False
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=2&CrsDat=DFLL404&Crsname=西班牙文三（二）,,,True,外文系,DFLL404,4,不分班,"西班牙文三（二）
SPANISH III-2",3,期,True,15,0,0,15,李優俐,"二5,6,7(文LA 3014)","['', '567', '', '', '', '', '']",《講授類》,[],False
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=2&CrsDat=DFLL406&Crsname=法文三（二）,,,True,外文系,DFLL406,4,不分班,"法文三（二）
FRENCH III-2",3,期,True,15,0,0,15,王柔惠,"四2,3,4(文LA 3016)","['', '', '', '234', '', '', '']",《講授類》,[],False
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=2&CrsDat=DFLL408&Crsname=俄文三（二）,,,False,外文系,DFLL408,4,不分班,"俄文三（二）
RUSSIAN III-2",3,期,True,15,0,43,-28,,,"['', '', '', '', '', '', '']",《講授類》,[],False
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=2&CrsDat=DFLL410&Crsname=德文三（二）,,,True,外文系,DFLL410,4,不分班,"德文三（二）
GERMAN III-2",3,期,True,15,0,0,15,陳麗雅,"二5,6,7(文LA 3016)","['', '567', '', '', '', '', '']",《講授類》,[],False
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=2&CrsDat=DFLL421&Crsname=美國文學：1865以後,,,True,外文系,DFLL421,4,不分班,"美國文學：1865以後
AMERICAN LITERATURE : AFTER 1865",3,期,True,50,0,0,50,陳福仁,"一2,3,4(文LA 3001)","['234', '', '', '', '', '', '']","《講授類》
 
※英語授課",['西洋經典文學與文化學程'],False
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=2&CrsDat=DFLL426&Crsname=小說專題：短篇小說,,,False,外文系,DFLL426,4,不分班,"小說專題：短篇小說
SPECIAL TOPICS IN FICTION：SHORT STORIES",3,期,False,50,0,0,50,賴淑芳,"二5,6,7(文LA 3003)","['', '567', '', '', '', '', '']","《講授類》
 
※英語授課",['西洋經典文學與文化學程'],False
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=2&CrsDat=DFLL428&Crsname=世界文學英文短篇小說,,,False,外文系,DFLL428,4,不分班,"世界文學英文短篇小說
THE ENGLISH SHORT STORY IN WORLD LITERATURE",3,期,False,50,0,0,50,洪敏秀,"三5,6,7(文LA 3003)","['', '', '567', '', '', '', '']","《講授類》
 
※英語授課","['法國語言、文化與社會學程', '西洋經典文學與文化學程']",False
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=2&CrsDat=DFLL441&Crsname=第二語言習得概論,,,False,外文系,DFLL441,4,不分班,"第二語言習得概論
INTRODUCTION TO SECOND LANGUAGE ACQUISITION",3,期,False,50,0,0,50,白士禮,"三2,3,4(文LA 3004)","['', '', '234', '', '', '', '']",《講授類》,[],True
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=2&CrsDat=DFLL443&Crsname=英語句法學,,,False,外文系,DFLL443,4,不分班,"英語句法學
ENGLISH SYNTAX",3,期,False,50,0,0,50,徐淑瑛,"二2,3,4(文LA 3003)","['', '234', '', '', '', '', '']",《講授類》,[],True
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=2&CrsDat=DFLL447&Crsname=網路與外語教學,異動,更換時間及教室1/7,False,外文系,DFLL447,4,不分班,"網路與外語教學
THE INTERNET AND FOREIGN LANGUAGE EDUCATION",3,期,False,50,0,0,50,楊郁芬,"四5,6,7(文LA 3004)","['', '', '', '567', '', '', '']",《講授類》,[],True
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=2&CrsDat=DFLL456&Crsname=英譯臺灣文學,,,False,外文系,DFLL456,4,不分班,"英譯臺灣文學
ENGLISH TRANSLATION OF TAIWAN LITERATURE",3,期,False,18,0,0,18,賴淑芳,"三5,6,7(文LA 3002)","['', '', '567', '', '', '', '']","《講授類》
 
※英語授課",['音樂劇學程'],False
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=2&CrsDat=DFLL463&Crsname=聖經,異動,更換教室1/7,False,外文系,DFLL463,4,不分班,"聖經
THE BIBLE",3,期,False,50,0,0,50,賴怡芃,"四2,3,4(文LA 3012)","['', '', '', '234', '', '', '']","《講授類》
 
※英語授課",['西洋經典文學與文化學程'],False
