url,change,changeDescription,multipleCompulsory,department,id,grade,class,name,credit,yearSemester,compulsory,restrict,select,selected,remaining,teacher,room,classTime,description,tags,english
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=2&CrsDat=FM613D&Crsname=專題研究（二）,,,False,財管碩,FM613D,2,不分班,"專題研究（二）
INDEPENDENT STUDIES(II)",3,期,False,10,1,0,10,羅勝議,"二6,7,8(管CM 2026)","['', '678', '', '', '', '', '']",《獨立研究》,[],False
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=2&CrsDat=FM613E&Crsname=專題研究（二）,異動,更換部份時間及教室2/10,False,財管碩,FM613E,2,不分班,"專題研究（二）
INDEPENDENT STUDIES(II)",3,期,False,10,2,0,10,吳藺芝,"五7,8,9(管CM 2020)","['', '', '', '', '789', '', '']",《獨立研究》,[],False
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=2&CrsDat=FM613F&Crsname=專題研究（二）,,,False,財管碩,FM613F,2,不分班,"專題研究（二）
INDEPENDENT STUDIES(II)",3,期,False,20,3,0,20,張世賢,"二6,7,8(管CM 3038)","['', '678', '', '', '', '', '']",《獨立研究》,[],False
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=2&CrsDat=FM613G&Crsname=專題研究（二）,,,False,財管碩,FM613G,2,不分班,"專題研究（二）
INDEPENDENT STUDIES(II)",3,期,False,10,0,0,10,蕭珮婕,"二6,7,8(管CM 4091)","['', '678', '', '', '', '', '']",《獨立研究》,[],False
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=2&CrsDat=FM613H&Crsname=專題研究（二）,,,False,財管碩,FM613H,2,不分班,"專題研究（二）
INDEPENDENT STUDIES(II)",3,期,False,20,3,0,20,陳俐聿,"三5,6,7(管CM 2026)","['', '', '567', '', '', '', '']",《獨立研究》,[],False
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=2&CrsDat=FM613I&Crsname=專題研究（二）,,,False,財管碩,FM613I,2,不分班,"專題研究（二）
INDEPENDENT STUDIES(II)",3,期,False,20,0,0,20,鄭義,"三5,6,7(管CM 1025)","['', '', '567', '', '', '', '']",《獨立研究》,[],False
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=2&CrsDat=FM613J&Crsname=專題研究（二）,,,False,財管碩,FM613J,2,不分班,"專題研究（二）
INDEPENDENT STUDIES(II)",3,期,False,20,0,0,20,蔡維哲,"四2,3,4(管CM 2026)","['', '', '', '234', '', '', '']",《獨立研究》,[],False
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=2&CrsDat=FM613K&Crsname=專題研究（二）,,,False,財管碩,FM613K,2,不分班,"專題研究（二）
INDEPENDENT STUDIES(II)",3,期,False,20,3,0,20,封之遠,"一2,3,4(管CM 1025)","['234', '', '', '', '', '', '']",《獨立研究》,[],False
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=2&CrsDat=FM613L&Crsname=專題研究（二）,新增,1/22,False,財管碩,FM613L,2,不分班,"專題研究（二）
INDEPENDENT STUDIES(II)",3,期,False,50,1,0,50,廖源星,"二2,3,4(管CM 2026)","['', '234', '', '', '', '', '']",《獨立研究》,[],False
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=2&CrsDat=FM614&Crsname=金融數據分析與交易策略,,,False,財管碩,FM614,1,不分班,"金融數據分析與交易策略
PRACTICE IN FINANCIAL DATA ANALYSIS AND TRADING STRATEGIES",3,期,False,50,20,0,50,蔡秉真,"五2,3,4(管CM 2015)","['', '', '', '', '234', '', '']","《講授類》
 
※英語授課",['金融科技學程'],False
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=2&CrsDat=FM616&Crsname=金融科技服務開發,,,False,財管碩,FM616,1,不分班,"金融科技服務開發
THE DEVELOPMENT OF FINTECH SERVICES",3,期,False,50,12,0,50,"吳藺芝,蔡維哲","二2,3,4(管CM 1023)","['', '234', '', '', '', '', '']",《講授類》,"['科技創新與服務業管理學程', '金融科技學程', '金融科技與創新微學程']",False
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=2&CrsDat=PAM512&Crsname=倫理與衝突,異動,調整名額1/22,False,公事碩,PAM512,2,不分班,"倫理與衝突
ETHICS AND CONFLICT",2,期,True,16,0,16,0,蔡錦昌,"三3,4(管CM 1020)","['', '', '34', '', '', '', '']","《講授類》
限公事所碩二以上學生修課",[],False
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=2&CrsDat=PAM518&Crsname=都市環境管理,,,False,公事碩,PAM518,1,不分班,"都市環境管理
URBAN ENVIRONMENTAL MANAGEMENT",2,期,False,50,8,0,50,謝旭昇,"五8,9(管CM 1020)","['', '', '', '', '89', '', '']","《講授類》
 
※英語授課","['智慧城市與智慧運輸學程', '都市永續規劃與管理微學程']",False
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=2&CrsDat=PAM536&Crsname=國際企業永續發展,,,False,公事碩,PAM536,2,不分班,"國際企業永續發展
SUSTAINABILITY OF GLOBAL ENTERPRISE",3,期,False,50,10,0,50,張瓊婷,"三2,3,4(管CM 3017)","['', '', '234', '', '', '', '']","《講授類》
 
※英語授課","['公共事務與企業社會責任微學程', '環境教育學程', '企業社會責任學程']",False
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=2&CrsDat=PAM539&Crsname=量化資料分析與寫作,,,False,公事碩,PAM539,1,不分班,"量化資料分析與寫作
QUANTITATIVE DATA ANALYSIS AND WRITING",3,期,False,50,5,0,50,吳偉寧,"一2,3,4(管CM 1020)","['234', '', '', '', '', '', '']",《講授類》,[],False
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=2&CrsDat=PAM540&Crsname=公共事務與企業社會責任,,,False,公事碩,PAM540,2,不分班,"公共事務與企業社會責任
PUBLIC AFFAIRS AND CORPORATE SOCIAL RESPONSIBILITY",2,期,False,50,7,0,50,張緒中,"五5,6(管CM 1020)","['', '', '', '', '56', '', '']",《講授類》,"['公共事務與企業社會責任微學程', '企業社會責任學程']",False
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=2&CrsDat=PAM541&Crsname=質化資料分析與寫作,,,False,公事碩,PAM541,1,不分班,"質化資料分析與寫作
QUALITATIVE DATA ANALYSIS AND WRITING",3,期,False,50,7,0,50,蔡錦昌,"一5,6,7(管CM 1020)","['567', '', '', '', '', '', '']",《講授類》,[],False
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=2&CrsDat=PAM549&Crsname=永續管理概論,,,False,公事碩,PAM549,1,不分班,"永續管理概論
INTRODUCTION TO SUSTAINABLE MANAGEMENT",2,期,False,50,14,0,50,吳偉寧,"二6,7(管CM 1020)","['', '67', '', '', '', '', '']",《講授類》,"['永續管理微學程', '地方創生與永續發展整合學程', '公共事務與企業社會責任微學程', '淨零轉型與永續發展整合學程', '企業社會責任學程']",False
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=2&CrsDat=PAM563&Crsname=地區經營管理,,,False,公事碩,PAM563,2,不分班,"地區經營管理
PLACE MANAGEMENT",2,期,False,50,12,0,50,郭瑞坤,"四3,4(管CM 1035)","['', '', '', '34', '', '', '']",《講授類》,"['地方創生與區域治理微學程', '地方創生與永續發展整合學程', '日本研究學程', '公共事務與企業社會責任微學程', '非營利事業及社會創新微學程', '企業社會責任學程']",False
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=2&CrsDat=PAM609&Crsname=公共事務專題研究,,,False,公事碩,PAM609,2,不分班,"公共事務專題研究
INDEPENDENT STUDIES IN PUBLIC AFFAIRS",2,期,False,50,12,0,50,郭瑞坤,,"['', '', '', '', '', '6789', '']","《獨立研究》
主題：國際地方創生實地見學","['地方創生與區域治理微學程', '地方創生與永續發展整合學程', '淨零轉型微學程']",False
